ImageId,EncodedPixels
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,57870 3 58124 7 58378 10 58633 11 58889 12 59144 13 59400 13 59656 12 59912 12 60169 10 60425 10 60682 8 60940 5 61198 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,28275 3 28529 7 28785 7 29040 9 29296 9 29552 8 29809 7 30065 6 30323 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,31100 2 31354 6 31609 7 31865 8 32120 9 32376 9 32633 7 32889 7 33147 3
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37824 2 38078 6 38333 8 38588 9 38844 10 39099 10 39353 12 39607 13 39862 12 40118 9 40373 9 40629 9 40886 7 41142 7 41399 5 41657 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37585 9 37839 13 38095 14 38350 15 38606 16 38863 15 39119 15 39376 14 39632 14 39888 13 40143 14 40398 14 40654 15 40909 16 41165 17 41421 17 41678 16 41934 15 42191 14 42449 11 42706 9 42964 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43988 4 44242 8 44497 9 44753 10 45008 11 45264 11 45520 11 45776 12 46033 11 46289 11 46546 9 46802 9 47060 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43497 4 43747 3 43751 8 44001 15 44256 16 44512 17 44767 18 45023 19 45279 19 45536 18 45792 17 46050 3 46057 8 46314 8 46570 7 46827 6 47085 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,39654 3 39908 7 40164 7 40419 9 40675 9 40930 9 41187 8 41443 7 41701 3
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34538 2 34792 6 34803 2 35048 7 35057 6 35303 17 35559 17 35815 18 36071 18 36328 17 36584 17 36841 16 37098 15 37354 14 37610 14 37867 12 38123 10 38380 8 38638 6 38896 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,20480 1 20734 3 20990 3 21245 4 21501 4 21757 4 22014 3 22270 3 22528 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,1 9379 9382 508 9895 506 10406 506 10918 506 11430 507 11941 510 12452 11902 24356 2 24359 505 24876 499 25389 498 25900 439 26345 54 26405 445 26858 54 26915 447 27370 503 27882 503 28394 502 28907 500 29419 500 29932 499 30444 498 30956 498 31469 496 31981 494 32493 491 33005 489 33517 487 34029 485 34541 483 35052 483 35564 482 36062 1 36076 482 36572 5 36587 483 37084 5 37098 484 37595 7 37609 486 38098 1 38107 7 38121 492 38620 6 38632 493 39132 7 39144 494 39644 7 39656 494 40156 8 40167 496 40668 508 41179 21902 63083 509 63596 508 64107 510 64618 46623 111243 504 111748 3 111756 502 112269 501 112783 499 113296 498 113807 499 114310 1 114320 499 114820 5 114832 507 115343 509 115854 59277 175132 509 175645 507 176158 505 176669 506 177180 508 177689 33291 210985 502 211498 500 212010 499 212522 499 213034 498 213545 499 214055 500 214566 500 215077 500 215589 499 216100 499 216612 499 217124 499 217635 500 218147 500 218658 502 219170 502 219681 504 220192 506 220703 508 221214 126947
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,32485 1 32995 5 33506 6 34018 7 34529 7 35041 7 35554 5 36066 5 36580 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,192755 3 193263 9 193759 1 193773 15 194269 5 194283 19 194781 6 194793 22 195292 8 195303 25 195804 37 196316 38 196827 40 197339 40 197842 1 197850 42 198352 5 198361 44 198862 7 198872 45 199374 8 199383 47 199885 57 200397 58 200909 58 201421 58 201934 58 202446 58 202959 57 203471 56 203985 3 203990 49 204507 2 204512 38 205025 37 205537 37 206050 36 206562 36 207075 35 207588 34 208102 31 208615 30 209127 29 209640 26 210153 22 210666 20 211180 18 211693 15 212207 2 212210 5
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,210144 2 210654 6 211165 9 211677 10 212188 15 212700 17 213213 16 213725 17 214238 15 214750 15 215261 17 215773 17 216286 17 216798 17 217311 15 217824 14 218338 11 218851 8 219365 2
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,229159 2 229669 6 230181 6 230677 1 230692 8 231187 6 231201 11 231699 26 231727 2 232210 33 232717 2 232721 34 233227 41 233739 40 234250 33 234285 6 234763 31 234799 5 235274 32 235311 6 235785 34 235822 9 236296 48 236806 50 237318 51 237829 52 238342 52 238854 51 239367 50 239879 48 240393 41 240906 39 241417 41 241927 45 242439 47 242950 49 243463 49 243975 49 244488 49 245000 49 245512 49 246025 49 246537 49 247051 48 247565 46 248079 44 248592 43 249104 43 249616 44 250129 42 250641 42 251153 42 251666 40 252178 40 252690 39 253203 38 253715 37 254228 36 254740 36 255253 35 255766 33 256279 32 256791 31 257305 29 257818 27 258332 24 258846 20 259360 16 259875 11 260390 6
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,16156 4 16666 12 17178 14 17689 15 18201 16 18714 19 19226 21 19739 22 20251 23 20764 23 21277 24 21791 23 22305 1 22308 18 22821 18 23332 18 23844 19 24355 20 24867 20 25378 20 25890 20 26401 20 26913 20 27426 18 27938 16 28452 6 28459 5 28973 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,109869 11 110377 17 110887 20 111398 22 111908 25 112419 27 112931 28 113442 30 113954 31 114466 32 114978 32 115491 32 116003 32 116515 33 117026 34 117538 35 118050 35 118562 35 119075 35 119587 35 120099 34 120611 34 121124 33 121636 33 122148 33 122661 32 123173 32 123686 31 124198 30 124711 29 125224 27 125737 26 126251 23 126766 19 127280 15 127795 8
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,257389 2 257393 2 257899 10 258411 11 258922 14 259434 16 259946 18 260457 20 260968 22 261479 24 261990 25 262502 26 263013 27 263524 29 264036 29 264547 30 265059 30 265571 29 266083 29 266595 28 267107 28 267618 28 268131 26 268643 26 269156 25 269668 25 270181 23 270693 23 271206 21 271719 20 272232 18 272745 17 273258 15 273770 13 274284 2
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,197541 1 198051 5 198563 5 199074 7 199587 5 200099 5 200613 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,212393 1 212903 5 213415 7 213926 8 214439 8 214951 8 215464 8 215977 7 216489 6 217002 5 217516 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,147889 2 147899 1 148399 9 148409 5 148910 18 149421 19 149933 20 150444 21 150956 22 151467 24 151493 3 151980 30 152492 30 153005 30 153517 29 154028 30 154540 19 154560 11 155052 18 155073 10 155563 18 155585 11 156075 19 156097 10 156588 18 156608 11 157100 18 157121 9 157613 16 157633 9 158126 15 158146 9 158639 15 158657 10 159151 28 159663 28 160175 28 160688 26 161200 26 161713 15 161730 7 162227 12 162243 5 162745 6 162757 1 163259 2
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,199093 1 199603 5 200114 9 200625 13 201137 15 201648 17 202160 18 202673 18 203185 19 203699 4 203705 12 204218 12 204731 12 205244 12 205756 13 206267 14 206779 15 207290 16 207803 15 208315 15 208828 14 209341 12 209855 10 210369 2 210372 3
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,218037 1 218547 5 219059 5 219570 7 220083 5 220595 5 221109 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,184262 2 184772 6 185282 11 185790 17 185810 1 186300 25 186812 25 187323 27 187835 27 188347 26 188858 28 189370 28 189881 30 190394 29 190906 30 191419 31 191930 33 192443 32 192955 33 193468 31 193981 30 194495 26 195010 19 195030 1 195523 17 196037 3 196042 3 196047 3
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,1 14689 14692 509 15205 508 15718 508 16229 510 16740 51629 68370 510 68883 509 69395 510 69906 45469 115377 509 115890 509 116401 12778 129184 506 129697 505 130209 505 130721 506 131233 507 131745 508 132256 191691 323950 508 324463 508 324975 510 325486 22119 347606 510 348119 42
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,178540 3 179050 7 179560 9 180071 11 180583 10 181094 11 181607 11 182119 10 182632 9 183145 7 183658 6 184170 5 184684 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,154488 3 154496 2 154995 10 155006 6 155503 14 155518 6 156012 25 156522 26 157034 19 157054 6 157545 20 157568 2 158057 19 158570 18 159081 18 159594 16 160106 15 160620 1 160622 10 161135 8 161647 6 162161 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,158604 2 159114 6 159626 6 160137 8 160650 6 161162 6 161676 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,164750 3 165260 7 165772 8 166283 9 166795 10 167307 9 167819 9 168332 9 168844 11 169357 12 169870 12 170384 10 170898 9 171412 6 171925 5 172439 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,37406 3 37660 7 37915 9 38171 9 38426 11 38682 11 38938 11 39195 10 39451 10 39709 8 39966 7 40221 8 40475 10 40731 10 40986 10 41243 9 41499 8 41756 7 42014 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54866 3 55119 8 55373 11 55628 12 55883 14 56138 15 56393 16 56649 16 56904 17 57160 17 57415 18 57671 17 57927 17 58183 17 58439 16 58695 16 58952 14 59208 12 59465 9 59723 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,22381 1 22635 5 22891 5 23146 7 23402 7 23657 7 23913 7 24170 5 24426 5 24684 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,13509 1 13763 5 14019 5 14274 7 14531 5 14787 5 15045 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44769 4 45023 8 45277 10 45531 13 45787 13 46042 14 46298 14 46553 15 46809 14 47065 14 47320 14 47576 14 47833 12 48089 11 48346 9 48604 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,5 5 523 7 1041 9 1559 11 2077 13 2596 13 3115 14 3634 14 4153 14 4673 12 5193 11 5713 10 6234 7 6754 6 7275 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,33240 1 33749 2 33757 5 34266 16 34785 17 35303 18 35822 19 36340 20 36858 22 37376 24 37894 25 38412 27 38931 28 39449 29 39968 30 40488 30 41007 36 41528 37 42049 37 42572 34 43094 31 43615 30 44135 29 44655 29 45175 12 45188 15 45696 9 45708 14 46217 5 46227 15 46746 15 47265 15 47784 15 48303 16 48823 15 49342 16 49862 15 50383 13 50904 11 51424 10 51944 9 52464 9 52984 8 53504 6 54024 5 54545 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,76304 6 76821 10 77339 11 77857 13 78376 12 78894 13 79413 12 79932 12 80452 10 80971 5 80977 2 80980 3 80984 2 81492 1 81497 10 82016 10 82534 12 83053 12 83571 13
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,57634 3 58151 7 58669 9 59187 14 59705 17 60224 19 60742 21 61261 21 61779 23 62298 23 62817 24 63337 23 63856 23 64376 21 64897 1 64900 16 65420 15 65939 15 66459 13 66978 13 67498 12 68017 11 68536 11 69056 9 69575 8 70096 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,25 7 544 8 1063 7 1582 7 2102 5 2621 5 3142 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,79961 1 80478 5 80997 5 81515 7 82035 5 82554 5 83075 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,78931 4 79448 8 79967 10 80485 12 81005 12 81524 13 82044 12 82564 12 83084 11 83604 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,74262 2 74779 6 75298 6 75816 8 76335 7 76855 6 77374 5 77895 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,44 13 563 13 1083 11 1602 12 2121 13 2640 13 3160 13 3679 13 4199 13 4718 13 5239 11 5759 9 6278 10 6798 9 7318 7 7838 6 8359 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,76872 1 77389 5 77908 7 78426 9 78946 8 79465 9 79985 8 80504 8 81024 7 81543 8 82063 7 82583 5 83101 7 83621 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,65471 1 65988 5 66507 6 67025 7 67545 7 68063 8 68583 6 69102 6 69623 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,54075 2 54592 6 55102 3 55111 6 55619 7 55629 8 56138 7 56148 7 56656 9 56668 7 57176 8 57187 7 57695 9 57705 8 58215 16 58736 14 59256 12 59774 13 60292 13 60811 13 61329 12 61848 10 62368 8 62887 8 63407 6 63927 5 64448 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,67566 1 68083 5 68602 5 69120 7 69639 7 69654 1 70159 7 70171 5 70678 9 70689 7 71198 8 71207 10 71717 20 71738 3 72236 26 72756 7 72764 17 73275 7 73283 18 73795 5 73803 17 74314 5 74322 17 74835 1 74841 18 75359 20 75878 20 76397 21 76917 19 77436 19 77956 16 78476 14 78996 14 79515 15 80035 14 80554 15 81074 14 81593 14 82113 13 82632 13 83151 13 83671 12
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14679 4 15180 1 15196 8 15697 5 15713 10 15727 2 16216 5 16231 12 16244 6 16734 7 16749 12 16763 8 17253 7 17267 13 17281 11 17771 8 17786 12 17801 11 18290 8 18304 13 18320 12 18810 8 18823 14 18838 15 19329 9 19341 31 19848 44 20368 43 20887 44 21406 44 21925 44 22444 44 22964 42 23483 43 24003 42 24522 42 25041 43 25561 42 26080 42 26600 41 27120 40 27639 40 28159 39 28679 38 29200 36 29720 35 30240 33 30760 32 31280 30 31800 29 32320 27 32840 25 33361 22 33882 18 34403 12 34924 8 35444 5 35965 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62443 3 62960 7 63477 9 63995 11 64513 11 65031 12 65549 11 66068 10 66586 12 66600 2 67105 18 67623 19 68142 20 68661 20 69180 19 69699 19 70218 18 70737 18 71256 18 71775 19 72294 18 72814 17 73333 16 73853 14 74372 13 74891 13 75410 12 75929 11 76448 11 76966 11 77485 11 78005 9 78524 5 78530 1 79045 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,3281 1 3798 5 4317 6 4835 8 5354 8 5873 9 6392 9 6912 8 7431 8 7951 6 8471 5 8992 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,10553 1 11070 5 11587 7 12106 8 12624 8 13143 8 13661 8 14181 7 14700 6 15221 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,66659 3 67176 7 67694 8 68180 2 68212 10 68696 7 68730 11 69213 9 69248 11 69731 11 69767 11 70249 11 70271 2 70285 13 70768 12 70788 6 70804 13 71286 15 71307 7 71324 11 71805 16 71825 9 71843 11 72324 17 72342 12 72359 1 72364 7 72842 32 72876 5 72884 5 73361 40 73402 6 73881 46 74400 46 74919 47 75438 48 75956 19 75977 28 76476 17 76500 25 76995 17 77020 24 77514 10 77526 3 77540 24 78033 9 78059 23 78553 7 78577 24 79072 7 79095 24 79591 8 79614 22 80109 16 80132 20 80627 19 80651 15 81142 25 81171 9 81659 27 81690 8 82175 31 82209 7 82692 34 82727 8 83211 34 83246 7 83729 42
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,2799 1 3316 5 3834 8 4353 8 4871 10 5390 10 5909 11 6428 11 6947 10 7467 9 7986 8 8507 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,39131 9 39648 14 40166 17 40684 19 41202 21 41721 22 42239 24 42758 24 43277 25 43796 25 44315 26 44834 26 45353 27 45873 26 46392 26 46911 27 47431 26 47950 27 48470 26 48990 26 49510 25 50031 1 50033 21 50548 1 50553 21 51065 5 51074 19 51584 7 51594 17 52102 9 52112 18 52621 27 53140 27 53660 24 54179 18 54199 2 54699 16 55219 16 55740 13 56266 6 56787 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,13202 1 13719 5 14237 8 14756 9 15274 12 15793 13 16312 15 16830 18 16849 5 17348 27 17865 29 18384 30 18902 30 19421 30 19941 28 20460 28 20980 25 21501 21 22021 18 22541 12 23061 10 23581 8 24101 7 24621 5 25142 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,81718 1 82235 5 82754 5 83272 7 83792 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,78100 8 78617 12 79136 12 79654 14 80174 14 80693 14 81213 14 81732 14 82251 14 82769 15 83288 16 83806 16
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,44887 3 45404 7 45923 8 46441 9 46961 9 47480 8 48001 6 48523 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19480 2 19997 6 20516 6 21034 8 21553 8 22071 10 22590 10 23108 11 23627 11 24146 11 24665 10 25185 9 25704 7 26225 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,20536 3 21053 8 21572 10 22090 13 22610 14 23129 15 23649 15 24168 16 24688 15 25208 15 25727 16 26247 15 26767 15 27286 16 27795 4 27806 15 28312 8 28324 17 28831 29 29346 2 29349 30 29863 36 30382 36 30900 38 31420 37 31939 37 32458 38 32978 37 33496 38 34014 39 34533 38 35051 39 35571 37 36090 30 36123 2 36610 27 37130 24 37650 21 38171 15 38694 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,74535 6 75052 10 75570 11 76087 14 76605 15 77123 16 77642 16 78160 17 78678 18 79197 17 79715 18 80234 18 80753 18 81271 19 81790 18 82309 18 82828 18 83347 18 83866 18
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,15392 1 15909 5 16428 5 16946 7 17466 7 17985 8 18505 7 19023 9 19541 10 20059 12 20578 13 21096 15 21615 16 22134 17 22653 17 23172 18 23691 18 24211 18 24730 18 25249 18 25768 18 26288 17 26807 17 27327 17 27847 15 28366 15 28886 13 29405 13 29925 12 30444 11 30964 10 31483 8 32003 5 32524 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,64701 1 65218 5 65737 6 66255 7 66775 7 67294 7 67813 8 68331 8 68851 7 69370 5 69891 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,71976 1 72493 5 73012 6 73530 8 74049 9 74567 10 75084 13 75603 14 76121 16 76641 16 77160 17 77680 18 78200 18 78721 17 79242 16 79762 15 80283 14 80804 12 81325 11 81845 10 82366 8 82886 6 83406 5 83927 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,355 21 875 20 1394 20 1914 19 2434 17 2953 17 3473 15 3992 14 4513 2 4516 9 5037 7 5557 5 6076 5 6597 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,13359 1 13876 5 14395 6 14913 7 15432 8 15952 8 16471 9 16990 10 17509 11 18029 10 18548 11 19068 11 19587 12 20106 12 20625 13 21144 13 21664 13 22183 13 22703 13 23222 13 23742 13 24261 14 24781 13 25300 14 25820 13 26339 14 26858 14 27378 13 27897 13 28417 13 28936 13 29455 14 29975 13 30494 14 31014 13 31533 13 32053 12 32572 12 33092 11 33611 11 34131 9 34650 9 35170 7 35690 6 36209 6 36728 7 37248 5 37767 5 38288 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,76168 1 76685 5 77203 8 77720 10 78239 11 78757 11 79276 11 79796 9 80315 8 80836 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,58031 4 58548 8 59067 9 59585 11 60105 10 60624 11 61144 10 61663 10 62183 10 62702 11 63222 11 63741 12 64260 13 64779 13 65298 14 65818 13 66337 13 66857 11 67375 12 67892 15 68411 15 68929 15 69448 15 69967 14 70486 15 71004 16 71521 18 72040 18 72558 19 73078 18 73597 19 74117 18 74638 1 74640 15 75160 14 75679 13 76199 12 76719 10 77238 9 77758 7 78277 7 78798 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,80364 1 80881 5 81400 7 81918 9 82438 8 82957 9 83476 9 83996 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,48207 2 48724 6 49243 8 49761 10 50280 11 50799 12 51318 13 51825 1 51837 14 52342 5 52356 15 52860 7 52875 15 53379 8 53394 16 53897 10 53913 16 54416 12 54433 16 54934 14 54952 16 55453 15 55472 16 55972 17 55990 17 56491 36 57010 36 57530 35 58048 37 58567 38 59087 37 59606 38 60125 38 60645 38 60688 1 61164 38 61205 5 61683 39 61723 6 62202 47 62721 46 63240 46 63759 45 64279 42 64798 41 65318 32 65351 7 65837 25 65863 5 65872 3 66358 22 66384 1 66879 20 67399 19 67918 20 68438 19 68957 19 69477 19 69996 19 70514 20 71032 21 71551 21 72069 22 72588 22 73108 20 73627 20 74147 18 74667 16 75187 13 75706 12 76225 11 76744 11 77263 12 77782 12 78302 12 78821 13 79341 13 79860 14 80380 14 80900 13 81419 14 81940 3 81945 6 82465 5 82986 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,447 9 965 9 1485 8 2004 7 2523 7 3043 5 3562 5 4083 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,5128 1 5645 5 6164 6 6682 7 7202 7 7721 6 8241 5 8762 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,20192 2 20709 9 21228 11 21746 12 22266 12 22785 12 23305 11 23326 1 23824 12 23843 5 24343 25 24857 2 24861 27 25374 33 25893 34 26411 34 26931 33 27450 29 27480 1 27969 28 28489 28 29008 6 29019 17 29529 2 29539 15 30058 15 30576 15 31096 12 31615 11 32136 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,462 16 982 16 1501 16 2021 16 2541 17 3061 16 3580 17 4100 15 4619 15 5139 14 5659 14 6178 14 6698 13 7218 11 7738 10 8258 8 8778 5 9299 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14998 5 15515 9 16034 9 16552 11 17071 10 17591 9 18110 8 18630 6 19149 6 19670 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,52383 1 52386 2 52900 9 53419 10 53937 12 54456 13 54975 13 55495 13 56014 5 56020 8 56535 1 56540 7 57060 7 57580 7 58099 7 58618 8 59137 8 59657 8 60176 8 60696 8 61216 8 61736 7 62256 7 62775 7 63295 7 63815 5 64334 6 64855 6 65375 5 65893 7 66412 7 66915 1 66932 5 67432 5 67441 2 67450 6 67951 6 67958 7 67967 6 68469 23 68988 24 69508 23 70026 24 70546 24 71065 25 71586 23 72107 22 72627 21 73146 22 73666 21 74185 20 74704 21 75224 20 75743 21 76263 20 76782 20 77302 19 77821 20 78341 19 78861 18 79380 18 79900 16 80419 16 80939 14 81459 13 81979 12 82498 11 83018 10 83538 7 84058 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,495 14 510 10 1014 14 1029 10 1534 12 1549 9 2053 13 2067 10 2574 1 2576 20 3096 19 3615 19 4134 19 4653 19 5173 18 5692 18 6212 17 6732 16 7252 15 7771 15 8290 15 8810 14 9329 14 9850 12 10370 11 10889 11 11409 10 11928 10 12449 8 12969 7 13489 6 14008 6 14528 5 15048 4 15567 4 16087 3 16608 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19185 5 19702 9 20221 10 20739 12 21258 12 21777 13 22297 12 22816 13 23335 13 23855 13 24374 14 24893 14 25412 15 25931 14 26451 13 26970 11 27491 8 28011 7 28026 1 28530 8 28543 3 29049 10 29062 3 29568 11 29580 4 30087 11 30099 4 30607 15 31126 10 31137 4 31646 9 31656 4 32167 5 32177 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,22836 1 23353 3 23872 3 24390 4 24909 4 25429 3 25948 3 26469 1
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,78337 1 78849 3 79361 4 79873 6 80385 8 80897 9 81409 9 81921 10 82433 11 82945 11 83457 12 83969 13 84481 15 84993 15 85505 16 86017 15 86529 15 87041 16 87553 15 88065 15 88578 4 88586 4
